0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
4.811394951966741,-5.657780810072287,-3.1827722908861817,1.4647066642455693,-0.41367106719961244,0.5405648851862144,2.1815425135804167,-0.36113887245051307,0.12039263801143243,1.983621578636754,3.5064064235360806,1.256853465568717,1.220461635133984,-1.7801607822474075,-1.519061299292425,-0.08316573322609891,2.061257223281217,0.30263151085505385,0.5469966650226761,1.3329563942818397,0.3597043628549241,1.9624383184814118,-1.117350666485687,0.5566130078736844,0.3201162005556469,0.12068482475801974,0.09041030716463054,-2.0191606503708734,-1.0280511141809223,-1.3118932711256415,-0.6053173011886614,-0.547093046343849,0.6226776390773922,-0.07620875064264784,0.3629162740273824,-0.4699270604866067,0.3383372465126515,1.2052267664213707,-0.16689732191886103,0.036496749253771256,-0.11339820458840019,-1.2452372957393558,-0.43172725593551003,-0.9289678939373733,-0.23496655519857287,0.1681781705383497,-0.40800157268455856,0.22751975452308926,0.44958641925098713,-0.26134760264176554
6.619903927055231,-1.025008948433104,1.7080289056672517,-3.543877209937926,1.6126407739008017,-0.9695830220094592,-0.8181729839994349,-0.013458251565730033,5.035864051091294,3.312010169633319,1.1040565493751162,1.1216270377596078,-0.09885172728894939,0.6394880116799436,4.600426101493866,1.8796893952772205,-0.8896650918336791,-2.732985146831782,-0.9022078760585672,0.9002310142482345,-0.27607935040402737,1.0993998254174853,-0.9232053764416794,-1.2428833348460644,-0.1396754634682093,3.5720730275070234,0.8480684539773061,-1.1503849816334102,-2.0745306217728254,-1.2481095795159898,1.5694091000373709,-0.145140205810545,1.8429295745774084,-0.3429906705244928,0.9972679285048054,0.7745328507345238,-0.31419903424692514,-0.6829533708510215,-1.4963855358930702,1.0864955324962313,0.47966798998016935,-0.2893357747158559,-0.380097179285631,0.7535246373798351,-0.6208591451341249,-0.7175901386790837,0.6637732152560322,-0.40249933699649265,-0.18233316533603328,0.10241249953299862
1.0327559582656431,2.2030286196249045,-3.8244122380708614,5.198117905468123,-1.8040780107395498,2.4535101414025937,-2.7407308476576238,-0.052754864786550434,1.099122521543354,1.6720931084410169,-1.8535677407615134,1.0394358337546026,0.5305488174071017,-1.6492603952291205,-0.6768388156838596,-1.7983424055130781,-0.5160225936996592,0.21400392218339256,2.2447379415207664,0.8851310419571011,-0.697019146945798,-0.744865127172823,-1.533554399026466,-1.5674640233218855,1.0420581715008077,-0.6585012864831636,0.9421277850181243,1.2726648379776722,0.3066878398124029,-0.26593252804080847,0.8088362129139295,0.1705340456147279,0.09351423933616029,-0.15448552705182164,1.5505431430241543,0.7316095334260537,2.2526391206254175,-0.7634183777973581,0.6391116483613724,-0.8109122963818884,-0.411828490568347,-0.7283896525197349,-0.5555960373400008,-0.22559698553756227,0.4511017147278519,-0.5338417417245224,0.13906076323048475,-1.3876474701042838,0.20890079328606445,0.527991143992107
-2.4853301529958123,6.4258307941742805,2.439489729456705,0.42043816608519696,-0.7153925965861377,-0.6106588024923574,0.7355055431026605,-2.4779687955011083,-0.6672662446556898,-1.4812220385061317,1.036318549017201,0.7679897534018716,1.4770909626513709,-0.4866832058632437,0.09996351787449285,1.044570578214466,0.05199883476454118,1.3054342865535828,1.1894177384987663,-0.6959909277518352,0.24646796828211184,-1.1377694276341206,0.014551129100505069,-0.6398033535456776,0.2889911633180256,0.32248152464967095,-0.914613396459669,-0.9089913210869175,-0.6549375856844075,0.1822431456119446,0.622983760561716,-0.48492791139245656,1.3812372813455809,-0.6069572576473635,0.005120363725497657,-0.5370322662606057,-0.12776119845766315,-0.8761765230264541,-0.7869649405592061,-0.6768417184090579,0.033732588679436466,-0.12001525733184254,0.05957767647434515,0.6025340743042429,-0.4212456429650826,-0.36330349789079686,-0.604776770327891,-0.19231467144889552,-0.8938511445895447,0.7067768771853391
2.2614129676931687,0.34073347538330795,-0.6630759440143362,-7.364321805539496,-0.04139672180161169,2.3861893064232276,-2.213575313770532,-1.138563946053135,1.8976874047921781,2.6642615495102833,-0.3672292274162494,0.09541081375337246,-0.36900571009193256,0.1394362930042027,1.715492628417586,0.35120655347599467,0.11167329113674221,-0.8674134102180888,-0.5995955847225972,0.409105985572658,2.177349316222259,-1.4974271175226952,-0.5889103443150981,2.5176837059987447,1.4920067795330278,1.2387113985465508,0.33722554390701065,0.20942288240309598,-1.1882590986149673,0.6968606568805922,0.4597226319551577,0.529311952845227,-1.0144721796565943,0.38532803854238107,-0.45191951175113815,0.1385093589383673,0.04784718315599469,-0.6661941388654113,0.20867933941003983,0.05156371502321606,-0.8642059436192402,-0.2625647186667585,-0.21066131439141722,0.02628894387482442,-1.5492789146944583,0.848944274011465,-0.018436335841816743,0.3848908623358543,0.19822357566308188,-0.4028622270287158
2.4407706652471637,1.6702703979408666,-3.9232363936716936,2.3232662551480883,-2.3436868291333934,3.654253936087382,-0.2390415531498357,-1.57455122280777,-1.6765447330201408,0.12204192430387009,-0.6844341930526742,-1.3377092620688251,-1.15003875038871,0.8684056236987682,0.6717526764002779,0.19120139443592807,0.9790241133412881,0.2654531315624246,0.8666961372167251,-0.35634294749027157,-0.07997903044544735,1.1865581198434016,2.136152675031884,0.5081164011817021,0.2032960397856362,1.571863447031089,0.345022719796151,-0.9386582983735015,1.5118303360031569,0.044085112592972035,0.39819573591241697,-0.05192179122740774,-0.057703442326857375,0.2490106095615457,0.06501322311724259,0.9987641927102752,0.5984898676734978,0.17002788540530037,0.5992807654848911,-0.5813801468040672,-0.4012032552567221,0.7988526071157935,0.11813628855270573,0.3556177381265682,0.49742535107738794,-0.2444338057309699,1.297970275808946,-0.3755466359796577,-0.34662448312733024,1.4517770762533069
-0.5316860838930362,1.0486426792813424,-2.365488177200873,-4.597161924795467,-1.4746769799847406,2.9335896235817933,-1.5314965832825185,-0.17548494024797673,-1.7396862335480097,1.947581616952031,-2.6325834190251536,-1.8718237830508138,-1.6476045811670783,0.23692973605778397,-1.9048530689233365,0.4295638730966305,0.7135568555251647,0.9621665202944698,0.19636435474300193,0.1987702197899139,-0.09772107345883152,0.320854966456119,0.5213149791214704,1.1463172719371992,1.0295912458050689,-0.9944543344178605,-0.7536873029272884,1.1122127050628206,-0.6568802668854664,-0.2858330596533048,1.4135270570480563,0.32450978394694263,0.1577972501423905,-0.40199570011952157,1.3987929930500596,-1.2057594768406075,-0.13622843010735589,0.22400725680403494,-0.5338590586630801,1.2988733013807843,0.2016480289367753,-0.5613388255162967,0.20544652746036404,0.7394646998867835,0.5023975405211254,-0.1866981481330949,0.6613628235227412,-0.3623214660560617,-0.79401131391486,0.4640396464726989
-7.1318333534529685,-3.0921118366101012,2.0415969739512416,-0.28285190119312853,-1.608016269412074,-0.6582640687472576,1.082819909501892,-0.5335088714424848,-0.717291764976143,0.7281360073189213,-0.22682801150839882,-0.000389489337844976,-0.4044265974775233,0.06551206077632465,-0.0627047812624886,-0.052480410363347746,-0.909246918704864,0.9116048592167542,0.5387591288778394,-0.36918798959889704,0.08844560318896541,0.3865117902039107,0.5148281383934401,-0.13985005700838415,0.20025541409612946,1.169582876671006,-0.18365202615442183,0.34638049897003015,0.5562778846839693,-0.03588995301872319,-0.4546483183400406,-0.3463231488864331,0.1488058742926874,0.5143260965201515,-0.2845754057945251,0.0588678134641023,-0.3655029069372701,0.3384173573390504,-0.7502235646387931,-0.07737968055637973,-0.27351764139435264,-0.2188854058872944,-0.15904717719499203,-0.15524396146200786,-0.06047229447023659,-0.22634438780196228,-0.025656560439600306,-0.07029433577734889,0.38947446440619105,-0.1934711672980238
5.9354652059272786,-1.042407394115972,6.720360177978573,-1.5483808521006173,-1.9737693748112075,1.496061774222835,-3.291021692979632,-1.1128626546506388,-0.9755774143558544,-1.0657770718013098,0.6942389415138583,-1.2259309204229756,-0.5082727140069283,3.8770480856054967,-0.5336802024896106,-1.0355038081526438,0.27552282357357905,-1.0669221613285071,2.0762871461900136,-1.0795956142195753,-0.3969063165607876,-1.7433941045481183,0.8248698886974334,0.06444368433589047,-0.9749135022805605,0.37616688934718895,0.4549298576347922,0.9727544834636154,0.2730556902732737,-0.03220109282072233,1.1497777151709667,0.8239712745502404,1.1077913893202158,1.0856215955042494,-0.19910066704778914,-1.2283711826675001,0.5256986563981295,-0.025488399311347592,0.7799666852415156,-1.7015031203276403,-0.6842536787517216,-0.8334199435927198,-0.10985147253142816,-0.5824989098860827,-0.007250455389003229,0.3792515262194679,-0.31683678409863153,-0.09678872570018193,0.6355966768959137,0.22670305051924014
-6.653540390387185,-3.043706665067802,1.7978601392817024,-0.5571139062576751,-2.205680756891813,-0.356699245108516,0.13184184116264994,0.024599961859440828,-0.6406550716667383,0.24673110746917326,-0.39231078302312017,0.5088474020554181,-0.5917638440159082,0.29400666026591427,-0.35049154385657544,-0.4945590260527334,-1.1584747660057382,0.7078967583218492,0.5811652124576443,0.1297381572012851,0.01623717571953123,0.7790086750605846,-0.023485705813839262,0.09927937688297635,0.4791284773485692,0.9710086495378667,-0.0633110052688583,0.39974336030629876,0.23274692628522686,-0.2429988296972225,-0.543918606169523,-0.9350972386083247,0.32681263605020405,-0.2005288178487426,-0.2664053254005001,-0.18734762308613986,-0.2976076154179394,-0.12088731102245286,0.16355655673402564,0.1419017490167447,-1.0184813458891988,-0.36236255231363995,0.18073236843503798,0.26567451691774774,-0.310024269911982,0.14272465906457035,0.2406428057275891,-0.07893963502044749,0.6196559342324848,-0.6343725806542528
